"","GSM711910"
"8060344",4.02038
"8060353",4.91033
"8060368",1.74948
"8060370",3.83455
"8060379",6.02098
"8060395",2.12674
"8060400",3.62227
"8060416",2.51458
"8060418",5.16666
"8060427",6.09604
"8060432",3.39396
"8060447",3.72074
"8060461",3.16569
"8060484",6.99143
"8060501",3.92965
"8060503",8.26051
"8060505",4.99654
"8060526",2.73446
"8060528",3.68906
"8060533",4.91876
"8060539",5.4327
"8060594",4.09444
"8060599",5.86664
"8060604",4.74215
"8060609",5.04905
"8060611",3.72999
"8060625",1.61699
"8060627",6.0532
"8060660",5.20566
"8060675",4.94476
"8060698",4.86667
"8060705",4.80304
"8060722",6.43132
"8060734",4.14321
"8060736",7.46319
"8060738",7.3969
"8060741",3.17742
"8060745",4.69054
"8060758",7.31195
"8060765",3.39473
"8060772",7.02385
"8060790",2.9279
"8060792",3.44744
"8060796",3.64627
"8060803",3.7425
"8060805",2.95584
"8060813",4.01426
"8060835",1.58033
"8060837",3.58933
"8060839",5.40195
"8060850",6.22916
"8060854",4.99516
"8060893",2.05027
"8060895",4.72159
"8060897",5.55443
"8060940",3.49687
"8060947",1.96055
"8060949",3.33531
"8060963",3.60729
"8060977",4.48726
"8060986",1.91058
"8060988",5.27455
"8060997",4.32665
"8061013",4.60315
"8061019",3.15238
"8061035",3.9294
"8061064",2.32998
"8061066",1.69417
"8061068",2.74209
"8061073",4.29152
"8061075",5.36663
"8061082",2.61778
"8061092",1.96504
"8061094",3.5422
"8061112",2.50982
"8061114",8.35299
"8061122",2.29799
"8061127",1.33418
"8061129",4.52612
"8061136",10.6774
"8061138",3.98976
"8061154",4.84223
"8061165",3.45248
"8061167",2.64145
"8061169",2.83038
"8061171",3.74541
"8061184",2.61461
"8061186",5.742
"8061211",5.675
"8061222",4.07995
"8061224",1.68979
"8061227",5.40601
"8061247",6.81217
"8061262",5.10369
"8061272",2.60226
"8061303",4.58394
"8061305",4.97599
"8061324",6.30508
"8061357",3.93857
"8061364",9.81232
"8061366",3.24294
"8061368",5.55068
"8061373",5.07029
"8061382",2.82839
"8061389",2.74766
"8061396",2.65316
"8061402",2.5917
"8061404",3.46177
"8061406",4.2637
"8061414",3.62315
"8061416",6.01965
"8061426",2.04842
"8061428",5.12263
"8061445",4.60652
"8061447",6.84186
"8061471",2.9041
"8061481",2.57198
"8061483",3.31205
"8061490",3.23513
"8061497",4.68593
"8061504",2.24423
"8061507",2.35526
"8061509",2.83219
"8061517",1.41234
"8061519",3.70409
"8061529",4.08473
"8061539",2.81279
"8061542",6.45774
"8061562",4.16933
"8061564",6.51813
"8061572",3.60816
"8061579",3.16128
"8061605",3.64534
"8061620",3.73868
"8061645",2.38619
"8061647",3.53829
"8061653",4.33366
"8061666",2.95487
"8061668",6.09561
"8061685",6.13402
"8061706",4.77012
"8061715",5.53608
"8061725",6.27973
"8061742",2.45028
"8061746",3.36892
"8061772",8.43933
"8061780",3.73026
"8061799",3.07948
"8061815",3.96996
"8061831",3.04332
"8061847",2.77709
"8061859",2.7812
"8061869",3.07584
"8061881",3.50086
"8061883",2.89513
"8061894",3.13301
"8061912",3.27444
"8061916",1.93142
"8061919",4.29041
"8061940",4.79406
"8061944",4.3277
"8061946",4.12508
"8061958",7.32281
"8061966",7.08155
"8061982",3.60442
"8061986",7.209
"8062016",7.09332
"8062023",4.1914
"8062034",5.22969
"8062041",5.03166
"8062064",3.82821
"8062108",5.71255
"8062117",2.43189
"8062119",4.95589
"8062123",4.20594
"8062134",2.94245
"8062137",3.98355
"8062174",8.09518
"8062190",4.06011
"8062204",3.76528
"8062206",4.71312
"8062211",6.60596
"8062213",5.75797
"8062235",1.83681
"8062237",3.06362
"8062251",4.74371
"8062284",4.39823
"8062286",4.91856
"8062293",5.78077
"8062312",8.80791
"8062319",4.80356
"8062326",5.23228
"8062337",5.15978
"8062339",3.64671
"8062347",3.30179
"8062349",7.10197
"8062371",5.20595
"8062377",4.3428
"8062395",4.00288
"8062404",3.24531
"8062409",5.90995
"8062427",5.32751
"8062433",6.11737
"8062444",3.10506
"8062461",3.58719
"8062478",2.4297
"8062480",4.19601
"8062490",4.53853
"8062492",7.26914
"8062527",4.12607
"8062532",3.4182
"8062539",3.57686
"8062545",4.71557
"8062555",2.11829
"8062557",5.47718
"8062569",5.55188
"8062571",3.73824
"8062576",4.31913
"8062599",2.63884
"8062601",1.98842
"8062603",7.69189
"8062623",6.0319
"8062658",4.02367
"8062681",4.02505
"8062685",3.19583
"8062687",3.28054
"8062689",2.13392
"8062691",1.53809
"8062693",1.59181
"8062695",8.18875
"8062705",3.54891
"8062728",3.64986
"8062748",5.72436
"8062766",3.96801
"8062782",3.7836
"8062794",3.63254
"8062796",3.74009
"8062813",3.12578
"8062821",1.72468
"8062823",4.19663
"8062842",3.47861
"8062844",5.11925
"8062852",5.53432
"8062862",1.76525
"8062864",5.35465
"8062873",5.93707
"8062880",8.05977
"8062890",4.4194
"8062908",7.66994
"8062927",4.42078
"8062933",2.55505
"8062944",2.32918
"8062948",4.38664
"8062962",2.50935
"8062964",5.34068
"8062971",5.75496
"8062981",6.11682
"8063000",3.93609
"8063011",2.52926
"8063014",3.61035
"8063019",1.84761
"8063024",2.06498
"8063026",2.48207
"8063028",5.91378
"8063043",3.6086
"8063057",5.72927
"8063071",3.24465
"8063074",4.59547
"8063078",7.32726
"8063097",5.05247
"8063115",4.41257
"8063129",2.86275
"8063156",4.76358
"8063171",3.25342
"8063174",3.25215
"8063177",6.81397
"8063185",2.77378
"8063187",4.69246
"8063209",2.59724
"8063211",6.65777
"8063240",2.59434
"8063242",6.33528
"8063283",6.08111
"8063313",2.93564
"8063315",6.23193
"8063337",6.44425
"8063345",2.80905
"8063347",3.87534
"8063349",2.35087
"8063351",5.43038
"8063369",6.46014
"8063380",2.94887
"8063382",5.72358
"8063386",4.99903
"8063389",3.519
"8063394",7.01287
"8063408",2.78126
"8063410",5.59512
"8063417",5.21124
"8063427",3.10288
"8063433",2.15822
"8063437",6.33125
"8063442",4.63671
"8063444",4.81804
"8063447",1.37473
"8063449",4.71778
"8063453",3.68553
"8063458",5.16877
"8063473",9.66652
"8063476",2.6331
"8063478",5.28309
"8063484",4.77764
"8063497",3.82084
"8063509",6.12649
"8063522",2.17945
"8063524",3.13333
"8063526",3.61855
"8063531",2.89717
"8063534",1.54501
"8063536",3.20436
"8063545",2.07649
"8063547",3.65601
"8063549",4.68464
"8063551",2.05494
"8063566",5.25427
"8063583",4.25827
"8063590",4.6767
"8063601",4.47371
"8063607",6.98441
"8063620",6.09643
"8063634",4.05316
"8063636",6.36108
"8063650",4.6172
"8063668",7.90281
"8063697",6.0109
"8063716",3.15951
"8063723",4.15667
"8063729",4.09799
"8063739",4.06178
"8063755",3.2452
"8063761",3.70581
"8063785",3.39264
"8063793",2.98632
"8063796",3.9494
"8063814",4.84043
"8063835",4.49543
"8063839",4.78298
"8063857",5.41198
"8063869",3.18744
"8063873",5.66318
"8063893",5.95394
"8063903",5.97549
"8063914",5.22676
"8063921",1.71417
"8063923",4.59121
"8063942",3.23975
"8063949",4.04816
"8063955",5.29694
"8063970",5.60281
"8064003",3.64708
"8064007",6.39646
"8064014",4.25806
"8064029",2.12983
"8064031",4.42159
"8064042",5.7466
"8064059",4.42539
"8064098",1.95949
"8064100",6.22816
"8064108",5.85755
"8064111",4.24998
"8064156",5.01781
"8064168",6.06532
"8064175",4.75289
"8064188",5.69788
"8064191",5.74965
"8064203",3.21868
"8064208",6.26776
"8064216",3.44437
"8064218",6.28076
"8064242",5.10924
"8064245",4.86525
"8064261",4.07019
"8064277",3.38099
"8064302",6.99567
"8064319",1.72627
"8064322",3.07484
"8064336",5.63006
"8064351",7.23846
"8064370",4.0603
"8064375",5.70175
"8064382",4.94835
"8064384",3.91541
"8064388",3.78839
"8064394",6.46316
"8064396",3.71651
"8064407",4.30557
"8064415",3.78719
"8064418",5.10333
"8064430",4.16693
"8064432",5.5193
"8064438",6.40071
"8064451",3.62374
"8064462",1.99176
"8064464",3.20433
"8064471",4.39557
"8064485",2.92678
"8064495",2.94426
"8064500",1.59003
"8064502",5.82417
"8064514",3.98113
"8064522",6.66332
"8064539",6.21118
"8064557",5.36648
"8064575",4.04879
"8064581",4.30925
"8064591",4.71194
"8064601",5.63992
"8064613",4.07253
"8064637",6.19803
"8064676",5.16803
"8064686",5.8204
"8064716",4.5234
"8064739",4.4938
"8064751",4.48207
"8064762",5.15972
"8064766",5.45867
"8064779",3.86429
"8064787",2.75139
"8064790",6.46303
"8064808",5.9035
"8064831",4.4295
"8064833",7.52821
"8064842",3.2941
"8064844",4.69725
"8064857",6.23554
"8064859",2.64193
"8064864",1.52547
"8064866",4.52928
"8064868",7.80417
"8064879",5.46847
"8064894",3.9391
"8064900",2.81208
"8064904",2.83194
"8064926",2.09065
"8064928",2.84143
"8064939",6.51642
"8064952",3.43429
"8064967",4.15181
"8064976",5.21306
"8064978",8.0943
"8065009",2.33064
"8065011",3.50101
"8065013",3.57783
"8065016",6.75595
"8065018",5.36171
"8065032",5.18337
"8065045",2.67474
"8065067",1.77414
"8065069",3.72454
"8065071",3.75039
"8065080",1.76073
"8065082",2.74487
"8065084",3.39916
"8065089",5.35141
"8065120",2.96865
"8065122",3.87648
"8065124",3.64297
"8065134",1.9243
"8065136",6.99856
"8065163",1.50805
"8065165",6.38493
"8065185",3.35657
"8065194",3.7884
"8065196",6.10609
"8065198",1.54912
"8065200",2.05206
"8065202",3.85611
"8065230",4.36446
"8065240",1.69206
"8065242",2.63179
"8065244",2.12277
"8065248",2.88759
"8065252",2.41724
"8065254",7.71132
"8065256",5.78712
"8065278",3.54092
"8065280",7.44411
"8065321",1.92897
"8065323",1.92635
"8065325",7.41405
"8065327",6.3042
"8065330",3.81425
"8065332",2.18807
"8065334",3.51902
"8065339",2.26157
"8065344",3.93568
"8065351",1.75302
"8065353",6.93285
"8065359",7.87371
"8065363",3.11352
"8065370",2.84554
"8065372",4.93157
"8065386",3.20345
"8065388",2.76939
"8065392",1.63707
"8065396",2.32628
"8065400",3.04647
"8065403",7.92309
"8065410",5.10713
"8065412",4.92987
"8065416",4.10356
"8065421",3.32638
"8065427",3.47432
"8065433",6.79472
"8065444",4.72353
"8065460",3.32218
"8065469",6.03957
"8065485",4.92679
"8065510",4.98972
"8065515",2.04302
"8065517",5.22919
"8065527",3.98411
"8065537",2.83074
"8065541",3.8203
"8065547",1.48466
"8065550",4.71367
"8065552",2.21102
"8065555",2.62596
"8065563",2.24319
"8065566",4.52419
"8065569",6.0349
"8065576",4.47285
"8065580",3.86318
"8065596",3.77337
"8065603",4.26644
"8065607",4.78382
"8065612",4.3763
"8065630",2.67414
"8065633",3.8374
"8065637",6.18366
"8065652",3.56858
"8065668",5.23324
"8065683",4.81809
"8065693",4.26681
"8065710",4.37185
"8065719",3.86752
"8065730",6.32658
"8065738",5.37242
"8065752",1.70457
"8065756",3.16713
"8065758",3.48003
"8065762",4.66138
"8065776",5.86751
"8065795",3.04208
"8065798",4.4853
"8065817",5.1572
"8065832",6.59399
"8065853",2.12872
"8065855",4.50078
"8065868",6.12095
"8065880",3.89892
"8065889",5.18033
"8065903",3.43867
"8065905",2.16345
"8065911",3.56677
"8065920",3.73171
"8065948",4.04252
"8065963",7.52405
"8065990",2.10738
"8065992",4.93333
"8066009",9.31831
"8066025",1.83214
"8066027",1.8999
"8066029",1.49326
"8066031",3.11853
"8066038",3.19661
"8066051",5.48118
"8066072",2.59786
"8066074",4.2701
"8066091",5.27722
"8066117",8.29365
"8066136",4.49698
"8066161",3.23601
"8066189",3.06345
"8066195",7.44055
"8066198",3.75552
"8066200",4.8542
"8066210",1.35153
"8066212",3.89469
"8066214",7.64796
"8066231",3.85677
"8066247",6.23403
"8066254",6.58058
"8066256",5.6243
"8066258",4.92445
"8066260",5.40436
"8066262",5.61391
"8066264",2.13838
"8066266",5.47369
"8066273",2.17769
"8066275",3.06825
"8066279",4.77215
"8066292",3.69233
"8066294",4.39042
"8066303",6.02285
"8066343",1.8796
"8066345",2.08749
"8066347",3.37866
"8066382",1.50097
"8066384",2.38209
"8066391",3.5055
"8066393",4.4309
"8066402",5.58587
"8066407",4.4335
"8066411",3.12565
"8066417",8.82665
"8066431",5.01801
"8066444",3.56308
"8066451",3.99983
"8066459",3.59671
"8066461",4.83146
"8066475",3.38699
"8066482",4.41222
"8066489",3.82597
"8066493",6.44842
"8066498",3.76563
"8066513",6.06495
"8066521",2.98192
"8066528",1.59781
"8066530",2.03854
"8066536",3.32857
"8066542",2.30061
"8066549",2.25314
"8066557",2.31972
"8066559",2.13868
"8066567",7.85845
"8066569",1.84994
"8066574",3.33576
"8066579",4.31132
"8066590",3.87686
"8066598",3.99
"8066609",4.09385
"8066612",4.15113
"8066619",6.99765
"8066637",3.96134
"8066641",4.35831
"8066668",6.02527
"8066683",3.61598
"8066697",5.01638
"8066716",4.82692
"8066739",2.60056
"8066745",3.30856
"8066754",3.44518
"8066757",3.86296
"8066776",3.64428
"8066786",4.82573
"8066818",1.44824
"8066820",3.29621
"8066822",6.62882
"8066848",5.9223
"8066889",7.3626
"8066905",6.74291
"8066921",4.32724
"8066925",7.39955
"8066939",7.75089
"8066953",4.8663
"8066960",2.69014
"8066962",2.91014
"8066964",5.17585
"8066981",3.7726
"8066983",4.15355
"8066985",3.90419
"8067007",7.38846
"8067011",7.034
"8067017",6.50644
"8067029",3.68371
"8067033",4.91343
"8067040",7.39042
"8067055",6.25468
"8067087",3.40838
"8067094",4.17457
"8067111",1.85163
"8067113",5.90154
"8067121",3.38438
"8067125",3.66774
"8067140",2.94137
"8067155",2.51985
"8067157",3.80865
"8067165",2.46667
"8067167",2.92489
"8067178",3.27993
"8067183",4.08326
"8067185",3.44129
"8067197",1.52242
"8067199",1.73564
"8067201",2.03246
"8067203",3.06436
"8067206",5.20076
"8067208",3.50913
"8067221",4.39772
"8067233",5.26912
"8067242",4.18792
"8067248",4.08793
"8067270",4.41475
"8067277",3.53179
"8067279",7.78778
"8067288",5.18085
"8067295",5.93866
"8067303",5.21735
"8067305",2.70733
"8067351",4.97877
"8067358",2.57577
"8067361",4.94676
"8067380",2.73732
"8067382",7.13965
"8067394",3.9567
"8067409",5.63921
"8067495",3.66277
"8067506",4.38943
"8067521",5.3833
"8067530",4.41906
"8067543",3.70898
"8067546",3.76734
"8067551",4.84659
"8067554",5.44695
"8067563",6.30855
"8067585",5.22858
"8067588",3.50096
"8067593",6.39456
"8067602",3.32838
"8067610",3.45515
"8067626",3.57632
"8067652",4.848
"8067662",3.68176
"8067671",3.94134
"8067680",4.68278
"8067709",5.20054
"8067722",4.82086
"8067727",5.06466
"8067743",4.76991
"8067754",5.01922
"8067756",4.48075
"8067773",4.23722
"8067792",3.92388
"8067798",5.18674
"8067802",5.01892
"8067812",5.12714
"8067818",2.92763
"8067820",5.70844
"8067822",2.59359
"8067825",2.46113
"8067834",1.26981
"8067836",1.61228
"8067839",7.37009
"8067842",1.58367
"8067844",2.58899
"8067858",1.7326
"8067860",2.32341
"8067862",4.92246
"8067864",3.91653
"8067867",5.01673
"8067869",2.62316
"8067877",2.94907
"8067899",1.7441
"8067901",1.96399
"8067903",6.90907
"8067932",4.51687
"8067942",5.03982
"8067944",1.97978
"8067946",2.16722
"8067948",2.44475
"8067950",1.8812
"8067955",4.71734
"8067963",2.15971
"8067965",2.19816
"8067969",2.79625
"8067978",5.33
"8067981",2.43188
"8067983",2.37967
"8067985",4.03856
"8068006",2.29236
"8068014",1.57341
"8068018",1.74501
"8068020",1.71944
"8068022",4.65625
"8068024",6.51333
"8068039",6.47723
"8068044",2.14049
"8068046",3.85394
"8068052",1.7851
"8068057",2.21516
"8068062",6.38827
"8068083",4.47968
"8068100",2.95267
"8068105",7.0579
"8068120",3.19384
"8068126",2.50792
"8068130",2.38007
"8068136",2.84738
"8068139",2.0706
"8068145",4.10808
"8068151",3.09809
"8068154",2.81006
"8068157",2.32317
"8068161",3.1942
"8068164",1.7019
"8068168",7.74792
"8068180",3.7911
"8068192",3.83052
"8068200",4.33915
"8068202",6.35658
"8068214",1.87753
"8068216",1.60901
"8068218",3.17395
"8068220",2.78424
"8068231",3.01284
"8068235",5.29444
"8068238",5.1737
"8068254",6.5364
"8068266",6.8735
"8068280",7.7147
"8068289",7.6933
"8068305",5.8263
"8068350",3.38035
"8068353",6.37477
"8068361",7.72945
"8068363",3.75865
"8068369",2.65559
"8068375",5.61852
"8068383",3.57769
"8068391",1.68341
"8068393",1.64303
"8068395",1.75467
"8068397",5.11538
"8068399",1.52308
"8068401",4.94864
"8068410",6.3447
"8068413",4.4209
"8068422",4.24555
"8068460",6.01056
"8068478",3.84354
"8068494",2.69891
"8068496",3.3998
"8068510",4.95575
"8068512",4.14069
"8068520",1.55566
"8068522",7.57229
"8068543",2.39214
"8068549",3.21005
"8068551",6.31089
"8068570",2.69273
"8068578",2.48527
"8068583",5.1977
"8068593",8.70017
"8068608",1.75751
"8068610",1.62683
"8068612",6.37724
"8068620",4.46308
"8068633",2.9298
"8068644",2.96356
"8068651",6.53292
"8068660",1.91312
"8068662",1.53304
"8068664",3.14325
"8068671",6.08181
"8068684",3.66009
"8068697",6.31933
"8068713",6.07081
"8068731",2.04538
"8068733",1.80787
"8068735",3.67201
"8068740",3.54179
"8068761",4.98964
"8068786",1.94856
"8068788",3.11207
"8068810",3.82048
"8068833",5.2913
"8068857",6.00491
"8068866",5.37169
"8068883",5.37532
"8068891",2.87687
"8068894",2.50591
"8068898",6.33107
"8068902",5.14394
"8068919",6.12671
"8068938",5.40652
"8068952",4.77529
"8068974",6.11975
"8069003",4.89584
"8069026",5.3349
"8069037",4.94654
"8069057",6.11437
"8069083",4.37512
"8069085",4.21458
"8069122",4.91668
"8069131",2.9082
"8069133",1.49807
"8069135",3.56887
"8069142",4.84532
"8069146",3.91749
"8069148",4.26999
"8069150",5.46226
"8069153",5.62398
"8069156",5.56098
"8069161",5.24297
"8069168",4.37513
"8069174",4.49598
"8069178",6.76719
"8069200",3.15789
"8069206",1.819
"8069208",6.03665
"8069252",4.37936
"8069269",8.13039
"8069301",7.97286
"8069332",3.92946
"8069340",3.90308
"8069348",4.85929
"8069399",5.04917
"8069444",3.04151
"8069446",4.68841
"8069448",1.9684
"8069450",6.22602
"8069470",6.04683
"8069472",1.98273
"8069487",2.8065
"8069494",2.5464
"8069499",1.69234
"8069503",3.94068
"8069505",3.77139
"8069508",2.8071
"8069511",3.62627
"8069517",3.08383
"8069519",4.8572
"8069521",2.07062
"8069532",5.33455
"8069541",4.59201
"8069553",7.01359
"8069559",1.64132
"8069561",5.98
"8069563",1.75063
"8069565",6.66393
"8069574",5.89915
"8069582",2.41176
"8069608",1.45254
"8069610",2.19306
"8069612",2.29361
"8069620",4.88293
"8069633",5.13758
"8069644",9.14658
"8069666",5.00467
"8069668",6.86579
"8069676",10.6145
"8069689",5.92948
"8069700",3.70709
"8069711",5.6342
"8069744",3.92131
"8069753",6.72792
"8069764",2.28938
"8069766",3.30002
"8069768",1.62189
"8069770",2.60717
"8069790",2.21081
"8069795",2.54318
"8069800",3.10718
"8069804",2.13831
"8069808",1.91559
"8069811",3.63997
"8069813",2.16792
"8069818",3.07708
"8069822",3.37331
"8069827",2.28988
"8069831",2.66084
"8069836",2.07576
"8069838",2.85543
"8069841",2.08307
"8069845",2.33277
"8069848",3.37547
"8069852",3.31258
"8069855",2.14928
"8069859",2.5377
"8069863",3.38895
"8069868",2.6459
"8069872",3.37034
"8069876",2.08935
"8069880",4.76488
"8069910",6.40467
"8069933",5.07347
"8069943",5.62393
"8069983",3.52873
"8069985",5.4723
"8069987",3.21549
"8069991",2.96577
"8069998",5.58001
"8070010",5.49442
"8070046",5.76332
"8070073",2.83078
"8070081",4.32654
"8070083",6.14715
"8070097",2.33702
"8070102",5.87218
"8070129",5.31715
"8070141",4.88093
"8070160",6.92488
"8070169",4.93483
"8070171",3.05899
"8070173",3.99524
"8070182",6.71687
"8070194",6.47237
"8070213",1.89738
"8070215",3.8504
"8070231",1.82279
"8070233",2.23353
"8070239",4.72588
"8070255",2.07178
"8070257",3.46665
"8070269",6.02508
"8070279",3.21216
"8070286",2.9066
"8070295",2.33144
"8070297",6.18219
"8070315",2.83849
"8070321",2.95167
"8070328",2.64975
"8070330",4.79207
"8070341",6.07788
"8070386",2.46275
"8070389",6.76924
"8070396",2.73402
"8070398",2.79138
"8070411",3.23622
"8070421",3.09593
"8070458",2.64632
"8070467",3.46335
"8070482",3.38936
"8070489",4.16555
"8070503",4.05588
"8070538",5.88344
"8070557",7.06794
"8070563",3.32142
"8070567",4.92287
"8070574",4.42972
"8070579",5.78789
"8070584",3.37116
"8070601",1.75238
"8070603",3.65086
"8070615",4.71244
"8070629",2.82459
"8070632",4.04283
"8070655",8.66356
"8070665",7.76894
"8070681",3.76212
"8070689",3.86209
"8070701",8.37133
"8070708",2.86514
"8070712",2.84659
"8070714",1.6792
"8070716",3.74201
"8070720",4.44186
"8070730",3.30134
"8070744",4.48756
"8070755",1.64715
"8070757",3.86481
"8070771",5.63178
"8070777",5.49905
"8070780",4.26009
"8070782",4.22928
"8070786",4.51487
"8070789",5.74012
"8070791",4.49632
"8070795",3.56685
"8070799",6.27231
"8070811",7.52922
"8070819",7.4377
"8070826",5.94837
"8070847",2.92886
"8070853",4.5415
"8070863",3.54617
"8070867",3.67527
"8070871",2.9043
"8070876",5.34943
"8070891",4.08283
"8070896",3.40337
"8070900",3.39873
"8070905",3.47341
"8070912",4.83346
"8070925",5.67791
"8070930",3.21874
"8070933",4.49734
"8070953",4.09881
"8070961",5.3551
"8070988",5.71517
"8071020",3.72285
"8071036",4.98235
"8071042",2.62108
"8071044",5.09157
"8071049",3.48082
"8071051",5.28731
"8071058",2.34794
"8071061",3.48715
"8071063",3.17019
"8071069",5.18556
"8071084",3.65522
"8071086",3.40351
"8071107",3.66484
"8071119",4.6639
"8071134",3.08524
"8071136",4.85458
"8071147",5.4911
"8071155",4.0234
"8071161",3.63479
"8071168",4.11924
"8071170",3.9023
"8071179",4.84509
"8071185",3.00635
"8071194",2.56989
"8071196",2.49275
"8071202",1.4709
